Station Number,Station Name,Province,Status,Latitude,Longitude,Year From,Year To,Gross Drainage Area (km2),Effective Drainage Area (km2),Regulation,Data Type,Operation Schedule,Sediment,RHBN,Real-Time,Datum Name,Publishing Office,Operating Agency,Contributed
08JB008,NADINA RIVER AT OUTLET OF NADINA LAKE,BC,Active,53.9025,-126.95472,1975,2022,369,,R,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,,N
08JB011,FRANCOIS LAKE AT FRANCOIS LAKE,BC,Discontinued,54.05139,-125.75444,1974,1995,,,N,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08JB012,ENDAKO RIVER AT OUTLET OF BURNS LAKE,BC,Discontinued,54.17806,-125.48889,1995,2004,771,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08JB013,NORTH BEACH CREEK ABOVE ALLIN CREEK,BC,Active,54.12694,-125.92833,2011,2022,9.08,,N,Flow and Level,Seasonal,N,N,Y,ASSUMED DATUM,VANCOUVER,,N
08JB014,NITHI RIVER NEAR THE MOUTH,BC,Discontinued,53.94194,-124.91556,2000,2002,,,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08JC001,NECHAKO RIVER AT VANDERHOOF,BC,Active,54.02673,-124.00865,1956,2022,25200,,R,Flow and Level,Continuous,Y,N,Y,ASSUMED DATUM,VANCOUVER,,N
08JC002,NECHAKO RIVER AT ISLE PIERRE,BC,Active,53.96044,-123.23486,1950,2022,42700,,R,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,,N
08JC003,NECHAKO RIVER BELOW ISLE DE PIERRE RAPIDS,BC,Discontinued,53.9175,-123.25167,1955,1955,,,R,Level,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08JC004,NECHAKO RIVER ABOVE ISLE DE PIERRE RAPIDS,BC,Discontinued,53.93222,-123.25667,1955,1955,,,R,Level,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08JC005,CHILAKO RIVER NEAR PRINCE GEORGE,BC,Discontinued,53.80889,-122.98889,1960,1974,3390,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08JC006,MURRAY CREEK AT VANDERHOOF,BC,Discontinued,54.03,-124.01528,1968,1974,125,,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08JC007,CLEAR CREEK NEAR VANDERHOOF,BC,Discontinued,54.10917,-124.135,1967,1972,52.1,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N
08JC008,MURRAY CREEK ABOVE EAST MURRAY CREEK,BC,Discontinued,54.05639,-124.07,1967,1974,20.2,,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08JC009,HOGSBACK CREEK NEAR MAPES,BC,Discontinued,53.90556,-123.86722,1970,1974,110,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08JC010,STONY CREEK BELOW TACHICK LAKE,BC,Discontinued,53.99306,-124.12111,1977,1979,451,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08JC011,TRANKLE CREEK NEAR BRAESIDE,BC,Discontinued,54.11611,-124.29528,1977,1977,,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08JC013,STONY CREEK AT STONY CREEK,BC,Discontinued,53.94111,-124.10694,1981,1984,342,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08JC014,BEAVERLEY CREEK NEAR THE MOUTH,BC,Discontinued,53.81194,-122.96806,1982,1982,145,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N
08JC015,BEAVERLEY CREEK AT OUTLET OF NADSILNICH LAKE,BC,Discontinued,53.73389,-122.85139,1983,1984,,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08JC016,NADSILNICH LAKE AT THE OUTLET,BC,Discontinued,53.73389,-122.85139,1985,1987,,,N,Level,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,B.C. MINISTRY OF ENVIRONMENT,Y
08JC017,CORKSCREW CREEK NEAR THE MOUTH,BC,Discontinued,53.89686,-124.198,1997,2007,,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08JD006,DRIFTWOOD RIVER ABOVE KASTBERG CREEK,BC,Active,55.97614,-126.67767,1980,2022,403,,N,Flow and Level,Continuous,N,Y,Y,ASSUMED DATUM,VANCOUVER,,N
08JE001,STUART RIVER NEAR FORT ST. JAMES,BC,Active,54.41686,-124.27062,1935,2022,14200,,N,Flow and Level,Continuous,N,Y,Y,ASSUMED DATUM,VANCOUVER,,N
08JE002,PINCHI CREEK AT PINCHI LAKE,BC,Discontinued,54.59167,-124.49,1941,1942,,,N,Flow,Seasonal,N,N,N,,VANCOUVER,COMINCO LIMITED,Y
08JE003,STUART LAKE NEAR FORT ST. JAMES,BC,Discontinued,54.455,-124.28556,1964,1995,,,N,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08JE004,TSILCOH RIVER NEAR THE MOUTH,BC,Active,54.61081,-124.24776,1975,2022,431,,N,Flow and Level,Continuous,N,Y,Y,ASSUMED DATUM,VANCOUVER,,N
08JE005,KAZCHEK CREEK NEAR THE MOUTH,BC,Discontinued,54.90028,-125.13806,1979,1990,881,,N,Flow,Miscellaneous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KA001,DORE RIVER NEAR MCBRIDE,BC,Active,53.30925,-120.249,1966,2022,409,,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,,N
08KA003,HOLMES RIVER NEAR MCBRIDE,BC,Discontinued,53.25333,-120.05611,1949,1952,785,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KA004,FRASER RIVER AT HANSARD,BC,Active,54.07867,-121.85036,1954,2022,18000,,N,Flow and Level,Continuous,Y,N,Y,ASSUMED DATUM,VANCOUVER,,N
08KA005,FRASER RIVER AT MCBRIDE,BC,Active,53.30172,-120.14092,1956,2022,6890,,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,,N
08KA007,FRASER RIVER AT RED PASS,BC,Active,52.98628,-119.00667,1955,2022,1710,,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,,N
08KA008,MOOSE RIVER NEAR RED PASS,BC,Discontinued,52.92,-118.8,1955,1995,458,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KA009,MCKALE RIVER NEAR 940 M CONTOUR,BC,Active,53.44406,-120.22014,1971,2022,253,,N,Flow and Level,Continuous,N,Y,Y,ASSUMED DATUM,VANCOUVER,,N
08KA010,SWIFT CREEK ABOVE BARRETT CREEK,BC,Discontinued,52.87694,-119.19639,1982,1983,111,,N,Flow,Miscellaneous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KA011,MCLENNAN RIVER NEAR THE MOUTH,BC,Discontinued,52.96111,-119.45806,1981,1985,534,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KA012,SWIFT CREEK NEAR THE MOUTH,BC,Discontinued,52.83833,-119.26667,1985,1998,132,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KA013,MORKILL RIVER BELOW HELLROARING CREEK,BC,Active,53.68167,-120.59139,1997,2022,1260,,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,,N
08KB001,FRASER RIVER AT SHELLEY,BC,Active,54.00367,-122.62475,1950,2022,32400,,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,,N
08KB002,FRASER RIVER AT GISCOME CANYON,BC,Discontinued,54.24611,-122.40222,1955,1955,,,N,Level,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KB003,MCGREGOR RIVER AT LOWER CANYON,BC,Active,54.23117,-121.66875,1961,2022,4780,,N,Flow and Level,Continuous,N,Y,Y,ASSUMED DATUM,VANCOUVER,,N
08KB005,MCGREGOR RIVER AT UPPER CANYON,BC,Discontinued,54.26806,-121.495,1956,1963,2430,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KB006,MULLER CREEK NEAR THE MOUTH,BC,Active,54.29678,-120.97742,1977,2022,103,,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,,N
08KC001,SALMON RIVER NEAR PRINCE GEORGE,BC,Active,54.09642,-122.67986,1953,2022,4230,,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,,N
08KC002,WRIGHT CREEK AT THE MOUTH,BC,Discontinued,54.09444,-122.68611,1967,1974,181,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KC003,MUSKEG RIVER NORTH OF JOANNE LAKE,BC,Discontinued,54.60528,-123.23722,1977,1998,303,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KD001,BOWRON RIVER NEAR WELLS,BC,Discontinued,53.26111,-121.41389,1961,1995,458,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KD002,WILLOW RIVER AT WELLS,BC,Discontinued,53.10222,-121.56944,1972,1975,50,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KD003,WILLOW RIVER NEAR WILLOW RIVER,BC,Discontinued,54.06861,-122.46389,1953,1975,3110,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KD004,BOWRON RIVER NEAR HANSARD,BC,Discontinued,54.03611,-121.87917,1958,1976,3550,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KD005,BOWRON LAKE NEAR WELLS,BC,Discontinued,53.25833,-121.41389,1970,1985,,,N,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KD006,WILLOW RIVER ABOVE HAY CREEK,BC,Discontinued,54.04556,-122.37306,1976,2011,2860,,N,Flow and Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KD007,BOWRON RIVER BELOW BOX CANYON,BC,Active,54.01694,-122.10286,1977,2022,3330,,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,,N
08KE001,FRASER RIVER AT PRINCE GEORGE,BC,Discontinued,53.9125,-122.71167,1928,1968,79500,,R,Flow and Level,Seasonal,N,N,N,GEODETIC SURVEY OF CANADA DATUM (LOCAL 1961 ADJ.),VANCOUVER,,N
08KE002,FRASER RIVER AT QUESNEL,BC,Discontinued,52.97444,-122.49694,1930,1994,97900,,R,Flow and Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KE003,NARCOSLI CREEK NEAR QUESNEL,BC,Discontinued,52.82389,-122.46833,1930,1951,1540,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N
08KE004,LIGHTNING CREEK AT WINGDAM,BC,Discontinued,53.04972,-121.95806,1938,1940,204,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N
08KE005,CUISSON CREEK NEAR ALEXANDRIA,BC,Discontinued,52.60694,-122.46528,1955,1956,162,,N,Flow,Miscellaneous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KE006,AUSTRALIAN CREEK AT AUSTRALIAN,BC,Discontinued,52.72111,-122.44306,1947,1989,164,,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,B.C. MINISTRY OF ENVIRONMENT,Y
08KE008,CUISSON CREEK (SOUTH FORK) NEAR MARGUERITE,BC,Discontinued,52.51806,-122.32778,1949,1956,,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N
08KE009,COTTONWOOD RIVER NEAR CINEMA,BC,Discontinued,53.15528,-122.47611,1965,1999,1910,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KE010,FRASER RIVER BELOW COTTONWOOD CANYON,BC,Discontinued,53.1175,-122.61417,1955,1955,,,R,Level,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KE011,FRASER RIVER ABOVE COTTONWOOD CANYON,BC,Discontinued,53.15417,-122.70667,1955,1955,,,R,Level,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KE014,NAVER CREEK AT HIXON,BC,Discontinued,53.42639,-122.58889,1956,1975,658,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KE015,CALE CREEK NEAR RED ROCK,BC,Discontinued,53.75667,-122.64778,1956,1974,188,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KE016,BAKER CREEK AT QUESNEL,BC,Active,52.97389,-122.50944,1963,2022,1550,,N,Flow and Level,Continuous,N,Y,Y,ASSUMED DATUM,VANCOUVER,,N
08KE017,KERSLEY CREEK NEAR QUESNEL,BC,Discontinued,52.80556,-122.41528,1967,1973,37.6,,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KE018,FRASER RIVER AT SOUTH FORT GEORGE,BC,Active,53.90078,-122.73494,1968,2022,79900,,R,Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,,N
08KE019,HODSON CREEK NEAR NARCOSLI CREEK,BC,Discontinued,52.71111,-122.51528,1970,1972,,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N
08KE020,BOUCHIE CREEK ABOVE BOUCHIE LAKE,BC,Discontinued,53.03611,-122.63472,1970,1974,,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KE022,SOUTH SISTERS CREEK AT HIGHWAY NO. 97,BC,Discontinued,52.84806,-122.41083,1971,1979,21.5,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KE023,ALIX CREEK AT OUTLET OF ALIX LAKES,BC,Discontinued,52.63472,-122.41361,1971,1973,36.3,,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KE024,LITTLE SWIFT RIVER AT THE MOUTH,BC,Active,52.9149,-121.76747,1971,2022,127,,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,,N
08KE025,BOUCHIE CREEK BELOW BOUCHIE LAKE,BC,Discontinued,53.02556,-122.55972,1972,1974,,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KE026,GENERAL CREEK IN ALEXANDRIA I.R. NO. 3,BC,Discontinued,52.59083,-122.495,1972,1974,,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KE027,TWAN CREEK BELOW STORAGE DAM,BC,Discontinued,52.53056,-122.60556,1974,1974,218,,R,Flow,Miscellaneous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KE028,TABOR CREEK AT HIGHWAY NO. 97 NEAR PRINCE GEORGE,BC,Discontinued,53.795,-122.65194,1974,1981,113,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KE029,LONG JOHN CREEK AT THE MOUTH,BC,Discontinued,52.81111,-123.02222,1982,1983,169,,N,Flow,Miscellaneous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KE030,SISTERS CREEK BELOW DALE LAKE,BC,Discontinued,52.87,-122.39278,1978,1979,16.1,,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KE031,GENERAL CREEK ABOVE DIVERSION,BC,Discontinued,52.59028,-122.53333,1978,1979,,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KE032,TABOR CREEK ABOVE SWEDE CREEK,BC,Discontinued,53.8625,-122.57056,1983,1999,60.2,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KE033,ALIX CREEK ABOVE ALIX LAKES,BC,Discontinued,52.63694,-122.40556,1987,1995,37.3,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KE034,DESERTERS CREEK ABOVE NARCOSLI CREEK,BC,Discontinued,52.83111,-122.54028,1987,1994,99.1,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KE035,NARCOSLI CREEK ABOVE RAMSEY CREEK,BC,Discontinued,52.495,-122.75583,1988,1992,173,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,B.C. MINISTRY OF ENVIRONMENT,Y
08KE036,NARCOSLI CREEK BELOW RAMSEY CREEK,BC,Discontinued,52.50806,-122.67861,1988,1992,629,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,B.C. MINISTRY OF ENVIRONMENT,Y
08KE037,CUISSON CREEK (EAST FORK) ABOVE DAM,BC,Discontinued,52.58111,-122.26917,1989,1989,7.8,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,B.C. MINISTRY OF ENVIRONMENT,Y
08KF001,NAZKO RIVER ABOVE MICHELLE CREEK,BC,Discontinued,52.92917,-123.54722,1965,1995,3240,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KG001,WEST ROAD RIVER NEAR CINEMA,BC,Active,53.30642,-122.89181,1971,2022,12400,,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,,N
08KG003,BAEZAEKO RIVER AT LOT 10262,BC,Discontinued,52.98611,-123.80278,1974,1995,992,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KG004,CHARLESON CREEK AT THE MOUTH,BC,Discontinued,53.29694,-122.95194,1975,1982,145,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KH001,QUESNEL RIVER AT LIKELY,BC,Active,52.61583,-121.57233,1926,2022,5970,,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,,N
08KH002,CARIBOO RIVER NEAR LIKELY,BC,Discontinued,52.65806,-121.47417,1926,1926,2560,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N
08KH003,CARIBOO RIVER BELOW KANGAROO CREEK,BC,Discontinued,52.66667,-121.67083,1926,1995,3260,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KH004,CARIBOO RIVER NEAR BARKERVILLE,BC,Discontinued,52.97778,-121.17639,1934,1934,,,N,Flow,Seasonal,N,N,N,,VANCOUVER,B.C. MINISTRY OF ENVIRONMENT,Y
08KH005,MATTHEW RIVER NEAR BARKERVILLE,BC,Discontinued,52.9925,-121.12278,1934,1934,,,N,Flow,Seasonal,N,N,N,,VANCOUVER,B.C. MINISTRY OF ENVIRONMENT,Y
08KH006,QUESNEL RIVER NEAR QUESNEL,BC,Active,52.84306,-122.22528,1942,2022,11500,,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,,N
08KH007,HORSEFLY RIVER AT HORSEFLY,BC,Discontinued,52.33167,-121.41278,1946,1959,2310,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KH008,LITTLE HORSEFLY RIVER NEAR HORSEFLY,BC,Discontinued,52.37306,-121.31361,1950,1958,422,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KH010,HORSEFLY RIVER ABOVE MCKINLEY CREEK,BC,Active,52.29139,-121.06694,1955,2022,790,,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,,N
08KH011,QUESNEL LAKE NEAR LIKELY,BC,Active,52.57472,-121.54028,1956,2022,,,N,Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,,N
08KH013,CARIBOO RIVER NEAR KEITHLEY CREEK,BC,Discontinued,52.72944,-121.43472,1963,1974,2870,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KH014,MITCHELL RIVER AT OUTLET OF MITCHELL LAKE,BC,Discontinued,52.84333,-120.74167,1962,1982,245,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KH015,MITCHELL LAKE NEAR KEITHLEY CREEK,BC,Discontinued,52.84333,-120.73611,1974,1982,,,N,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KH016,DRAGON CREEK AT OUTLET OF DRAGON LAKE,BC,Discontinued,52.97417,-122.435,1962,1987,,,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KH017,CARIBOO LAKE NEAR KEITHLEY CREEK,BC,Discontinued,52.74694,-121.42472,1961,1977,,,N,Level,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KH018,BARLOW CREEK NEAR QUESNEL,BC,Discontinued,53.02583,-122.48833,1963,1974,69.9,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KH019,MOFFAT CREEK NEAR HORSEFLY,BC,Active,52.31572,-121.40844,1967,2022,548,,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,,N
08KH020,MCKINLEY CREEK BELOW OUTLET OF MCKINLEY LAKE,BC,Active,52.28083,-121.00136,1964,2022,431,,R,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,,N
08KH021,BEAVER CREEK AT OUTLET OF BEAVER LAKE,BC,Discontinued,52.4775,-121.85056,1965,1975,847,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KH022,MACKAY RIVER AT THE MOUTH,BC,Discontinued,52.37389,-120.72222,1971,1985,144,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KH023,DRAGON CREEK ABOVE DRAGON LAKE,BC,Discontinued,52.95333,-122.40361,1988,1994,7.25,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KH024,MOLYBDENITE CREEK NEAR HENDRIX LAKE,BC,Discontinued,52.135,-120.88333,1977,1977,,,N,Flow,Miscellaneous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KH025,LITTLE HORSEFLY RIVER ABOVE GRUHS LAKE,BC,Discontinued,52.36556,-121.35528,1984,1990,416,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KH026,GERIMI CREEK NEAR THE MOUTH,BC,Discontinued,52.84778,-122.2225,1987,1989,56.8,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,B.C. MINISTRY OF ENVIRONMENT,Y
08KH027,HAZELTINE CREEK BELOW POLLEY LAKE,BC,Discontinued,52.51278,-121.57111,1994,1995,,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KH028,RUDY CREEK BELOW SANDY LAKE,BC,Discontinued,52.68722,-121.78167,1995,2003,3.21,,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KH029,CAMP CREEK NEAR THE MOUTH,BC,Discontinued,52.78306,-120.73778,1998,2015,6.29,,N,Flow and Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08KH030,PENFOLD CREEK NEAR THE MOUTH,BC,Active,52.79194,-120.74972,1998,2022,184,,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,,N
08KH031,HORSEFLY RIVER ABOVE QUESNEL LAKE,BC,Active,52.44431,-121.41814,2004,2022,,,N,Flow and Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08LA001,CLEARWATER RIVER NEAR CLEARWATER STATION,BC,Active,51.65572,-120.06605,1914,2022,10300,,N,Flow and Level,Continuous,Y,Y,Y,ASSUMED DATUM,VANCOUVER,,N
08LA002,HEMP CREEK NEAR RAFT RIVER,BC,Discontinued,51.91667,-120.0475,1928,1928,177,,N,Flow,Miscellaneous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08LA003,MURTLE RIVER NEAR CLEARWATER STATION,BC,Discontinued,52.05972,-119.93333,1916,1924,1240,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08LA004,MURTLE RIVER ABOVE DAWSON FALLS,BC,Discontinued,51.97944,-120.10361,1926,1983,1380,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08LA005,BRIDGE CREEK NEAR 100 MILE HOUSE,BC,Discontinued,51.705,-121.17583,1969,1996,1330,,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08LA006,CANIM RIVER AT OUTLET OF CANIM LAKE,BC,Discontinued,51.86861,-120.59722,1963,1964,,,N,Flow,Miscellaneous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08LA007,CLEARWATER RIVER AT OUTLET OF CLEARWATER LAKE,BC,Discontinued,52.13889,-120.19167,1958,1995,2950,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08LA008,MAHOOD RIVER AT OUTLET OF MAHOOD LAKE,BC,Discontinued,51.93194,-120.24139,1961,1984,4710,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08LA009,CLEARWATER RIVER AT INLET TO CLEARWATER LAKE,BC,Discontinued,52.34861,-120.26389,1961,1968,2380,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08LA010,MAHOOD LAKE NEAR CLEARWATER STATION,BC,Discontinued,51.93833,-120.24111,1953,1984,,,N,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08LA011,CANIM LAKE NEAR CANIM LAKE,BC,Discontinued,51.84194,-120.73028,1944,1979,,,N,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08LA012,CLEARWATER LAKE NEAR CLEARWATER STATION,BC,Discontinued,52.14306,-120.19167,1958,1995,,,N,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08LA013,CLEARWATER RIVER AT OUTLET OF HOBSON LAKE,BC,Discontinued,52.42167,-120.32389,1960,1983,904,,N,Flow,Continuous,N,N,N,,VANCOUVER,,N
08LA014,HOBSON LAKE NEAR CLEARWATER STATION,BC,Discontinued,52.425,-120.32556,1967,1983,,,N,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08LA015,CANIM CREEK AT OUTLET OF SPOUT LAKE,BC,Discontinued,52.00972,-121.44444,1965,1970,65.3,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N
08LA016,CANDLE CREEK NEAR CLEARWATER STATION,BC,Discontinued,51.69028,-120.00417,1957,1962,25.1,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N
08LA017,HORSE LAKE NEAR 100 MILE HOUSE,BC,Discontinued,51.60167,-121.19222,1969,1984,,,R,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08LA018,HOBSON CREEK BELOW BOIS GRENIER CREEK,BC,Discontinued,52.675,-120.10278,1971,1984,162,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08LA019,BOSS CREEK ABOVE HENDRIX CREEK,BC,Discontinued,51.94611,-120.70417,1973,1979,122,,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08LA020,BRIDGE CREEK AT OUTLET OF HORSE LAKE,BC,Discontinued,51.60694,-121.23056,1974,1997,912,,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08LA021,SPAHATS CREEK NEAR THE MOUTH,BC,Discontinued,51.73417,-120.0075,1981,1994,52.5,,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N
08LA022,BRADLEY CREEK NEAR FOREST GROVE,BC,Discontinued,51.85028,-121.02583,1982,1989,174,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N
